"asin","reviewer_id","reviewer_name","summary","review_text","overall","review_time","unix_review_time","helpful"
"0316228532","A39ZDJ4W59A2VJ","Lisa W. Lippert ""life artist""","I was moved to tears","Apparently JK Rowling said she didn't want to talk to anyone that didn't cry at the end of this book- I'm in! I loved and loathed these characters. I think Rowling was gutsy and I loved the way she was driven to write this and not care what is said about it- if that true. I wonder how many of JK Rowling's  readers would see the book differently if she had used a pen name. I'm glad to live at a time when she is producing, I look forward with anticipation to her next undertaking.",4,"05 10, 2013",1368144000,"[1, 1]"
"0316228532","AAP4YE3KY94E7","littlechloe","The Casual Vacancy","&#34;The Casual Vacancy&#34; Great Book.  My daughter loves J.K. Rowling and her writting.  Glad I was able to get it for her.  Thanks.",5,"01 2, 2013",1357084800,"[0, 0]"
"0316228532","A3QGKB7LL0BOPD","Littleprobie","Perfect","I've been waiting for a book to sweep me off my feet and consume me for months and I honestly didn't think this would be the one to do it. I understand there have been mixed reviews about Rowling's first offering to adults and thought it may take a while for her to get into a rhythm but I was wrong.From page one I was transported back to the small village and bordering town I was raised in in Cornwall, England. Rowling has perfectly encapsulated the small minded nature of small communities and intertwined it with the cataclysmic events which happen in people's, seemingly normal, everyday lives.Firstly I will address the two things which I found challenging/frustrating about the book1) the number of characters. Be warned. There are lots of characters and you get to hear from their perspectives regularly. I stopped halfway through the book and made a character map to get my head straight. I would recommend you do this too, especially if you are having to pick the book up and put it down regularly (I had the luxury of bring able to read this in 4 days). I want to note, however, that, upon reflection on finishing the book, I would not remove one character. They all interwove seamlessly to make this the richly, rewarding novel that it is.2) overuse of the words perennial and perennially!  I'll overlook that though!!Rowling uses multiple narratives to question your thinking at every turn. The moment you begin to feel empathy or dislike for one of the characters she turns it on its head and shows you another person's point of view so effortlessly you don't realise its happening. You find yourself battling its your own morals and beliefs and reflecting on your own life and those in it. She explores perfectly so many demographics of society. She was able narrate from (to name but a few) the perspective of teenagers, a junkie mother, pompous middle class women, a single, lonely mother and, not once, did she let the ball drop. Not once did I think to myself 'Gavin wouldn't have done that' or 'Sukhvindef wouldn't do this'. When I read reviews where people said they didn't like once character I find that hard to understand. I found myself liking different characters, at different times, for different reasons-very much like real life. I did feel the most likeable characters, for me, did end up being the underdogs.Rowliing really challenges the way we all think are lead to think and let ourselves think about others.  From the do-gooder busy bodies in the village, who everyone loves to hate, to the people from the 'fields' she quickly brings to life a split society. Rowling guides us through the reasons for people's behaviours and place in life, which we so often chose to overlook, such as rape, incest, drug abuse, domestic violence, self harm, bullying, affairs and navigates us through the journeys of those experiencing these situations so fully and convincingly you can almost feel their pain,anguish, shame, hurt, hope, lust and disappointment.This book is not anything like the Harry Potter series, nor does it claim to be, but I think a lot of the more negative reviews may come from people wanting a faster pace ,like that of her previous work.  The Casual Vacancy is slow and thoughtful but that's because it's so beautifully constructed making it such a moving, well rounded novel. It is a book, however, which may be difficult to read for 20 minutes a night unless you are very good at remembering characters, links etc. so treat it as a special book. Set time aside over a holiday, long weekend and lose yourself.Please pick this book up. Especially if you grew up in Britain I will be surprised if this doesn't get to your very core and, like me, leave me feeling lost and sad that I have finished it.",5,"12 18, 2012",1355788800,"[2, 3]"
"0316228532","ASZBUQP83VW1O","Live to Read!","This is not Harry Potter!!","Don't buy this book if you expect Harry Potter. My daughter has read them all and loved them. She's seen all the moves, and we've been to The World of Harry Potter.I have not read any of the Harry Potter books. I read the sample of Casual Vacancy and bought it because I wanted to read more. J K Rowling is clearly an advocate for children, and reading about the lives of the children in this book was incredibly sad.I realized once again how little we know about the inner lives of other people, and what makes them behave the way they do. A big reminder of the importance of empathy! I would highly recommend Casual Vacancy.",4,"10 6, 2012",1349481600,"[4, 8]"
"0316228532","A1YUV4UVGMIA6","Liz McLeod","Slow to start","J.K. Rowling has given us another group of interesting characters who's lives become intertwined by a lust for power and jealousy. These characters have real human flaws and desires. Much more grown up than Ron and Harry and get up to way more mischief. After a slow start getting to know each character it literally could not put this book down. I look forward to more of her writings.",4,"06 1, 2014",1401580800,"[0, 0]"
"0316228532","APWJMNLW1GLMX","Liz Wright ""Liz""","A huge cast of characters and a decent plot line","I enjoyed this book more than I expected to, given some of the prior reviews.  The book contains multiple intersecting story lines concerning a whole cast of characters.  I almost needed a score card to keep track of how everyone was related.  But I did find I was interested in all the different story lines. And it was a quick read.  My main complaint was that I found the ending unsatisfying.",3,"11 30, 2012",1354233600,"[2, 5]"
"0316228532","A3Q6XM1O6BAFTH","LJB","A hard read","The plot took forever to get going. The last 25%  finally pulled me in.Explores interesting family dynamics and relationships.",2,"04 4, 2014",1396569600,"[1, 1]"
"0316228532","AUTGC3O0BP0SS","L. Kasseris","Awful and Quite Surprised","OMG! I thought this would be an excellent read given the author-I got through half of it and stopped the ""madness"". I could not keep up and or did not want to....this is obviously my opinion and I feel I am quite well read and would like to see what other people's thoughts are on this book-I am guessing I might be in the minority and others will just say they thought it was a blockbuster just to be in the ""know"" so to speak-all in all I would leave it at best as a ""tedious"" and unrewarding read.",1,"10 21, 2012",1350777600,"[2, 4]"
"0316228532","A2CV0SH479XQ18","L. Kelley","The Casual Vacancy by JK Rowling","I am still reading and I wonder why.  It is like a soap opera.  I can't seem to put it down because I feel there must be something that is going to happen but it's a long time coming.",3,"05 30, 2013",1369872000,"[0, 1]"
"0316228532","A2N0IV3R9CLNF","llindalu ""Llindalu""","Different","I enjoyed the book once I convinced myself I shouldn't be comparing the Harry Potters I so love.  It is if course an entirely different read.  I look forward to more.",4,"01 31, 2014",1391126400,"[0, 0]"
"0316228532","A2Z9WMV7CYF8PR","L. L. Lloyd ""Radio Reader""","Had a hard time with this one","I knew this was no Harry Potter, but still had a hard time getting into it. It may be a culture difference. However, I would recommend it as a type of &#34;coming of age&#34; novel. Gritty at times, filled with the drama found in most small towns, &#34;Vacancy&#34; shows how difficult parenthood is whether you are upper middle class or a junky.",4,"03 12, 2014",1394582400,"[0, 0]"
"0316228532","A3NYM750H8MFT6","L. Matthews","Very enjoyable read.","I enjoyed the Harry Potter books and this confirmed what a good writer she is.  Characters and plot were engaging.  Not a light read by any means and some dark subject matters.",4,"01 7, 2013",1357516800,"[0, 0]"
"0316228532","A32CNDGFPYC4GR","Lobuche East","details","This book is all about character details. You will know every tiny detail of what each character thinks and feels. I enjoyed it for sure but I didn't love it and race home to read another chapter after work. At times I wondered if anyone in this town could be happy for five minutes and a little variety with all the nasty character traits would have been a nice mix to throw in. Overall, I would definitely recommend it.",4,"12 22, 2012",1356134400,"[3, 3]"
"0316228532","A2OQFOMVKRPJB","lois claire","Casual Vacancy (AWFUL!!)","I absolutely loved the Harry Potter series and have read them several times. This book is awful. It is boring, depressing, not a happy book. I read quite a bit of it and then skipped thru' trying to find something to like. Even the last couple of chapters were not worth the read.  I was so so so disappointed. I probably  won't read another one of her books. I feel so sad that this was such a disappointment.",1,"02 2, 2013",1359763200,"[0, 1]"
"0316228532","A3UPKCJUETS68R","LOL","Good read","I really loved this book but it does take a while to get into it, with a lot of characters to keep track of.I probably wouldn't have stuck with it if it wasn't written by J.K.Rowling but in the end I'm glad I did.",4,"02 9, 2013",1360368000,"[0, 0]"
"0316228532","A2Q16DCG0IBDT0","Lorien","Incredibly detailed character driven story.","This book may fall a little flat on American audiences, so all reviews by US readers need to be looked at a bit carefully to be certain they do not criticize this book for it's extremely English world view.The book is heavly character driven, Rowling is extremely good at developing characters. She weaves the world, and the interrelationships between the ?34 characters in a skillful way. The book, I believe, is a very detailied, sore, dirty look at who we really are as human beings.The story is not an action packed light read. To appreciate the plot you must slowly get to know the characters and their world and watch how they move the plot forward in a mess of emotions, hurts, failed lives and attempts to control their own little worlds.What is so amazing about this book, if you give it the time it needs, is that every character presents themselves as they see themselves, but then you flip point of view to see them from the perspective of others they interact with and suddenly a virtue is now the bane of someone else's life. What might be a cursed person as seen by one chartacter, may be seen by someone else as a heroic attempts at being good and a great effort rise above their burdened lives..This story reminds me of the film Magnolia, with Tom Cruise. You must have patience, and the story teaches more than most books about what it is truly like to be human.",4,"06 3, 2013",1370217600,"[0, 0]"
"0316228532","ACUSHU875I70K","LORI FRANK","Dissapointed","Maybe I was expecting too much from the fabulous JK Rowling. I struggled with the first half of the book trying to keep track of whos who & forcing myself to keep reading. The last half was better, but it read like a new version of &#34;Peyton Place&#34;.",2,"04 1, 2013",1364774400,"[0, 1]"
"0316228532","A1XB97D3JU2QQM","Lori","The Casual Vacancy","If you enjoyed any of her hobbit stories you will definitely enjoy this mystery a quick read  very interesting storyline. she is a master at creating characters you grow to dislike intensely as you continue...I loved it",5,"09 1, 2013",1377993600,"[0, 0]"
"0316228532","A22GIB485Z4K2K","Lori","It's a mediocre read","I am a big fan of the Harry Potter series and as such, I was not expecting anything like that from Rowling's first adult book but I WAS expecting a riveting tale and The Casual Vacancy just isn't.  I read a couple of books a week and get into the characters pretty fast, but I kept forgetting who everyone was and that's not normal in a book of about 500 pages.  It's not a bad story, but it's not a great story either.  The characters in her other books (HP) make them great books but the characters in TCV were nothing special.  I wanted so much to love this book.  I didn't.  :(",3,"10 15, 2012",1350259200,"[0, 6]"
"0316228532","A53HTKRLWZ966","Lori Wheeler","Great Read!","I read this book more than 6 weeks ago and I still think of the characters.  The story resonates and sticks with you.",5,"10 29, 2013",1383004800,"[0, 0]"
"0316228532","A2NYFTRNUSRVLS","Lorna Harper","A Good Story","I found this to be a good , well written, interesting and hard to put down.I felt I knew the people in the story, and it was a good portrayal of a &#34;Gossipy&#34; small community.The laungage was sometimes a bit rough but it fitted the characters.",5,"01 5, 2014",1388880000,"[0, 0]"
"0316228532","AREZ0UUSGWAXA","Lorraine ""Lorraine""","I wanted to love it....but.....","Rowling presents us with moments of brilliance, heartbreaking loss, and grime in the disparity-filled lives of the residents of Pagford Parish, however, they are sandwiched in between vast, unrewarding stretches of tedium and mundane character development.  Taken on whole, it's just enough to keep you reading to the end, but not enough to make you really care about any of the characters until the last few dozen pages.",3,"05 27, 2014",1401148800,"[0, 0]"
"0316228532","A1MKTZRBRZ78VG","Lottie Mixson","Excellent story of interconnected lives in a small town","The death of an individual sends ripples throughout a small town. Superbly written, excellent character development - the story and writing should qualify it for classic status.",5,"08 16, 2013",1376611200,"[0, 0]"
"0316228532","A39WS5JUTRV6T8","louise","Great  story","From the beginning this story was very enthralling.It was such an interesting plot and I loved being involved with the characters.",5,"04 30, 2014",1398816000,"[0, 0]"
"0316228532","A1EUYHGK3Z05EG","Loui ""Slave""","Long winded and boring","After the Harry Potter series which I really enjoyed, this book is a let down.  It is bogged down in long winded detail and slow to get into the story.  It is also often repetative to the point that I thought I had lost the page.",2,"12 30, 2012",1356825600,"[1, 2]"
"0316228532","ALXH6X144XQFA","love2read","The Casual Vacancy","Rowling went from genius to garbage. I wish I had read a critique about this book before I wasted my money. Very seldom do I purchase a book and not try to read the whole thing. It was going from bad to worse and then I read a review and realized this was not for me. I hope she does better with her next book but I will never purchase another one of hers without some idea about what it contains. A real stinker. I hate to give it even one star.",1,"10 21, 2012",1350777600,"[2, 4]"
"0316228532","A3OI44BEVQHT2M","love4all","YAWN","I had great expectations but really struggled with this much anticipated book..I never finished it..I kept trying but gave up after the third chapter.  She's a great writer but this book never grabbed me.  Should stick to books for kids..",2,"10 25, 2012",1351123200,"[1, 6]"
"0316228532","AE4ED1Z5FVB8W","Love at First Book ""Love at First Book""","Liked but not loved","When I heard that J.K. Rowling was going to be writing an adult fiction novel, my first thoughts were apprehensive.  As the deadline for the novel's release crept closer, I finally buckled down and decided I would read it (although I'm super annoyed at the ridiculously expensive Kindle price for the book).Before you even read the book, if you are expecting a happy-go-lucky Rowling, you will be disappointed.  I made the conscious decision that as I read the book, I would not think of my Harry Potter author, but of a new author instead.  I believe that pretending she wasn't the author seems kind of strange, but it could have been beneficial to my enjoyment as I read.In ""The Casual Vacancy"" by J.K. Rowling, we are just introduced to Barry Fairbrother, when he drops down dead at the golf club restaurant in the small town of Pagford, England. The town erupts into a gossipy mess, struggling amongst themselves to determine who can fill Barry's position on the Parish Council.  The town is divided in this aspect, between two factions with opposite ideals for The Fields, a neighborhood filled with people on public assistance.""The Casual Vacancy"" is a darker novel, with scenes involving sex, drugs, physical and sexual abuse, self-harm, and gossipy townspeople.While I enjoyed the novel, I'm not sure if it's a must-read.  This is a tough review for me to write because I think the book was good, kept me interested, and was an interesting way for Rowling to come out as an adult writer.Should you read it?  I think you should.  Will you love it and recommend it to everyone you know?  Probably not.  I'm left feeling not crazy excited about it, but not disliking it either.  I'm very much in the middle.What are your thoughts on J.K. Rowling as an adult author? Are you going to read ""The Casual Vacancy""?Thanks for reading,Rebecca @ Love at First Book",4,"09 28, 2012",1348790400,"[25, 31]"
"0316228532","A1P8YDIJJTVU5I","L. Peterson","Rowlings Move to Adult Story","This book was a major disappointment.  I loved the Harry Potter books.  Thus, my expectations were high for the author's move to adult characters.  I purchased the book at the Philadelphia Airport before flying to a rural destination for four days knowing I would have much time with little or nothing to do.  My first criticism is that she introduces way too many characters in the first few pages and we are supposed to keep these people--parents and their children--separated one from the other.  To complicate this process, she alternates from using their given names and their nicknames.  Unlike War and Peace, there is no list to help the reader remember who the characters are.  I had nothing else to read otherwise I probably would have given up after 50+ pages.  All of the characters keep returning over and over so one does not feel that some are important and some not.  My second criticism is that all of the characters are dysfunctional.  There is no one to like or cheer onward.  One does not care about anyone in this tale.  I do not recommend the book.",1,"10 10, 2012",1349827200,"[2, 6]"
"0316228532","ASCO47BWCZEHJ","LPW","JKRawling writes for adults","I was surprised to find the new J K Rawling book not only entertaining, but well written  I have not read all Harry Potter's books, one was enough. As her books have had such phenomenal success, it is not strange that her new book will have success too. I highly recommend it, if you like books, which begin with the death of one of her positives characters and end with the death of the second one. The book, as any contemporary novel vying for commercialc success, contains all modern ills:school bullying, the resulting (?) self-mutilation, addiction to drugs and all the modern explanation of it--poverty, maternal elect ... The admiration for promiscuity ( the characteristic of her main  character) , the disdain for middle class virtues... The comparison of the obesity of  one of a major taxpayer in the community and the expense of the NHS to treat it with the expense of the treatment of a drug addict , made by an Indian GP! (another bow to a modern novel with diverse characters!). Anyway, it is a realistic portrayal of modern England and its welfare state!",3,"10 31, 2012",1351641600,"[0, 0]"
"0316228532","A1FR1C3VL9LYKX","LRDUKDOG","Hoping her next book is better, no matter what name she uses....","Tedious, boring - and a real chore to finish, which is unusual for me.  Kept hoping it would get better, but it didn't.",2,"07 29, 2013",1375056000,"[0, 1]"
"0316228532","A3NPRWXTO85BJ0","L. Rigod ""avid mystery reader""","A Look Into Small Town Politics and Life","One lovely evening in Pagford, a councilman and his wife go out to dinner to celebrate their wedding anniversary. The man, Barry Fairbrother, aged forty four, suddenly dies right on the street. Leaving behind, his shocked wife and a town in turmoil.This novel is an in-depth look at the lives, pain, dreams, crimes, abuse, and more that can be found in any group of humans. Ms. Rowling writes in clear, and unvarnished terms just how desperate a community can become when life feels unfair.This book was well written and the characters well drawn, however, it is a bit rough for my taste. That is just me, however, and the story does compel you to continue to see what ending will come to the individuals involved.It is an adult book and not for under 17, in my opinion.",3,"11 12, 2012",1352678400,"[1, 2]"
"0316228532","A24H7LGDMC15KM","L. Rodriguez-knowle ""Lydia Ann &#34;good frie...","Unsatisfied Reader","I usually don't hate a lot of books but, this is one that I really disliked. I found no redeeming value in this book.",1,"04 22, 2013",1366588800,"[0, 2]"
"0316228532","AMFFDZPHWS6F4","L. Steidl","I was so excited to read this book.","I read the Harry Potter series well into adulthood, and loved every book. I was excited to see what Rowling would do with adult fiction. This book was just dreary. It's as if every character in Rowling's fictional village were a Dursley. Now, I think the Dursleys were well written and necessary to the Harry Potter series, but you couldn't build an entire book around them. I disliked every character in this book, and I didn't care what happened to any of them. This story contained some good writing, and was obviously well-researched, but the unrelievedly boorish characters ruined it completely. I cannot recommend this book.",2,"08 7, 2013",1375833600,"[1, 2]"
"0316228532","A1J8P70UM7ORI7","L. Thayer","Disappointed story","What a miserable group of people in this story. Not my kind of book at all. The only redeeming character was the one who died. I was so disappointed.",1,"07 25, 2013",1374710400,"[1, 2]"
"0316228532","A2EMIIHBL60K7L","Luanne Ollivier","Well written, but it just made me sad","3.5/5Well, I really don't think there's anyone who is not familiar with the name J. K. Rowling. The Harry Potter books will forever be part of our culture. So, with that series ended, Rowling's announcement that she was writing an adult novel was greeted with much (much!) anticipation.And with it's publication - much scrutiny. As a fan of the Potter books, I had to read The Casual Vacancy.""6.11  A casual vacancy is deemed to have occurred :(a)  when a local councillor fails to make his declaration of acceptance of office within the proper time; or(b) when his notice of resignation is received';or(c) on the day of his death...""And in the parish of Pagford, England, it's option (c) when councillor Barry Fairbrother unexpectedly dies. The local council is warring amongst themselves. The issue? Who should be responsible for the local estate - referred to as The Fields. Should it be Pagford or neighbouring city of Yarvil. This vacancy offers up the chance to turn the tide for one side or the other...the race is on to fill the seat....'Both, as they watched....were contemplating the casual vacancy: and they saw it not as an empty space but as a magician's pocket, full of possibilities.""Rowling rapidly introduces us to a plethora of characters. Each is well-drawn and provided me with  vivid mental images. Inthe beginning I did have to make myself a reference list of characters and their relationships until I had a firm grasp of who was who.The Casual Vacancy is driven by it's characters. Most of them are not nice people. But it's an interesting social commentary. The 'better-offs' in Pagford are quite sure they are above those 'lower classes' living in The Fields. But our behind the scenes view allows us to see that they are no different from each other. The Pagfordians are just more polite about it.The Casual Vacancy is not a small book - it's five hundred pages long. Although I'm a voracious reader, it took me almost two weeks to finish. Why? Well, packed into that five hundred pages is a lot of pettiness, bullying, selfishness, cruelty, vindictiveness, conniving, scheming...you get the picture. And it made me sad, just really sad. I really didn't get much enjoyment from reading this book. But I soldiered on, determined to see what happened at the end. Which I didn't like. The one character I enjoyed met a depressing fate.Rowling's writing is impeccable, the town and the machinations of it's inhabitants are all part of a tightly woven plot and her characterizations are spot on. So it's going to be a very hard book to rate for me. The writing is a four, but my enjoyment was only a three, so I'll go with 3.5/5.The Casual Vacancy is definitely an adult novel, with lots of profanity, drug use, self harm, sexual situations and more.",3,"10 29, 2012",1351468800,"[1, 1]"
"0316228532","A1HTT67PCV73QR","Lucky Reader","Depressing and not very complex","So like many other people, I bought this feeling like it would be worth every penny if it were even a fraction as brilliant as Harry Potter. And like so many others, I was sorely disappointed. Even by the standards of lower expectations, this book is one depressing read, confined to a claustrophobic community where there are few heroes and many villains. I admire JK Rowling's ability to create brutal circumstances for her most admirable characters; this necessarily adds drama. That works especially well when leavened with the fantastically imaginative worlds she is capable of creating in all their impressive dimensions. In a stuffy little suburb, not so much. There won't be a movie version of this one, I hope.",3,"06 6, 2013",1370476800,"[1, 2]"
"0316228532","A23Z9NJFXA68RF","Lucy","Brilliant","I thought this book was amazing. I read all the HP books and loved them.  Rowling is an amazing  writer.  She knows how to bring her character's to life  whether you like them or not.  I loved the fact that it was nothing like her previous books. It was extremely intelligent and insightful.  This book was not about the best in people but the worst in people.  It was very honest and sometimes harsh. A lot of people will not like this book because of the very nasty small  minded characters she writes about. But thats what makes this book so good.  Whether we like it or not the people in this book and the things that happen to them exist everyday and every where in our world.  This was a great book!",5,"10 25, 2012",1351123200,"[2, 2]"
"0316228532","AHKY7VKCUU34G","Lucy O'Finner","Unwholesome characters but read to the end","JKR obviously does not like people.  She has created a plethora of the most unwholesome and unlikable characters who are abused, abusive and dysfunctional.  They lead unhappy lives, wallowing in self-pity, dreaming of revenge, and venting their frustrations and rage on family and friends.  The only two characters who show leadership, warmth and compassion meet untimely deaths.  However petty and sordid, their stories unfold neatly and I was compelled to finish the book to know what happens to everyone.If this is a true picture of life in Britain today, it is beyond sad, for it is a life that holds no light, beauty or happiness for the future.",4,"05 5, 2013",1367712000,"[0, 0]"
"0316228532","A8CAXZMIUP6IY","Lucy VanPelt","more derailment than departure","Ok, I loved the Harry Potter series. Every word in those books had a reason and purpose. That being said, this book has more words than it needs and I found the frequent use of the ""f word"" gratuitous and grating. There are too many characters circling around each other and it takes way too long for the story to gel. It meanders along for hundreds of pages. I found most of the characters vapid and predictable. The ending is inevitable and essentially it all comes down to everyone spending too; much time minding everyone else's business and ignoring those closest to them.  I was disappointed to say the least and I doubt I will read any other of her adult novels. If J K would like to explore the characters she left behind in the HP series I could be persuaded to give her another try. Until then, I would rather reread Harry.",2,"11 21, 2012",1353456000,"[1, 4]"
"0316228532","A1RZ4FI959O3ER","LuLu","Boring","I found it to be boring. Some parts were okay. The ending was horrible. I feel like I wasted all my time on the disappointing ending. I really feel as if there wasn't an ending.",2,"01 6, 2013",1357430400,"[0, 1]"
"0316228532","A19Q4QJMAGB5UX","Luv2Hu","Casual Vacancy","Wonderfully written. You cannot put the book down. What often looks calm on the surface of human emotional life can be horridly twisted at depth. Bravo JKR!!!",5,"07 30, 2013",1375142400,"[1, 1]"
"0316228532","AML1XEB5E7FX9","L. Walker","Felt I owed this talented writer a read of her latest offering","Oh my. A town of sad, bitter, emotionally stunted, tainted, tragic characters. This kind of story line is the reason I rarely read much contemporary fiction. Everything is so down-in-the-mouth and everyone is so disfunctional. Lots of characterization and very little action which worked because Rowling is very good at using motive to move the story. If you read Harry Potter, the people in this book are nearly all Dursley types...well drawn but just so awful. There are a few sympathetic characters but you just know something terrible is going to happen to them. I read 3/4 of the book then happened upon a review of it in the New York Times which gave away the ending and I was grateful that I did not have to read the horrifyingly sad end to this sad book.",2,"12 7, 2012",1354838400,"[1, 3]"
"0316228532","A2QFDECMCW1Y7A","L. Warren","I did not enjoy","This very dark story has well developed characters, but maybe too many for a clear focus.  It seems more like an exercise.  Of the 18 or so examined characters.  Only 3 youth and 3 adults seem to have a shred of hope or growth of experience by the end.  I don&#8217;t need it to be black & white / good & evil, but in an entire village there was only one nice, hopeful, caring person (who often neglected his family for his causes) and he drops dead in the first chapter.  Everyone else is selfish, evil, abused, timid, intimidated, miserable, defeated, arrogant, judgmental, abusive or powerless. Some have described this as more &#8220;realistic&#8221; but I felt it to be unbalanced.  Like the negatives have been hand-picked and anything positive lasting for longer than a moment is ignored for the sake of exposing the dark parts.",2,"05 13, 2014",1399939200,"[0, 0]"
"0316228532","ABI1V8YHNUK87","L. W.","Worst book ever","I loved J.K.'s Harry Potter books so I bought this one when it came out.  BIG mistace, she should go back to Harry Potter!!  It is beyond stupid, boring and I could go on.  The characters are pathetic.  I read the first 5 chapters hoping it was going to get better, then I skimmed the rest of it and quit.  The only thing this book is good for is starting a fire in the fireplace!!!  I am really dissapointed especially since it cost so much!  It's not worth the paper it's written on.  J.K. I want my money back!!!",1,"04 27, 2013",1367020800,"[0, 3]"
"0316228532","A31O99A7456ETF","L. W. Schore","Lost her luster","I was astounded to see the drop in tone, liveliness and vibrancy that was so evident in J.K.'s wonderful Potter books. What's awful here is a desire to be serious and adult, with shocking displays helpings of  foul language. It's a shocking come down. I couldn't believe it's the same author that made a billion on something so good.I'd say it s a lesson for many a reader in being attracted to the mega-star name and not the work, itself. Even kingdoms fall, and hers certainly did here.",2,"01 18, 2014",1390003200,"[1, 3]"
"0316228532","AC6YTCDO4IH2Z","Lya Auslaender","casual vacancy","This is the worst book i have ever read, but i did read it from cover to cover, perhaps to punish myself for buying the book after reading its bad reviews. I shall try to forget it, also forget what it shows about the author, whom i really liked after reading all her Harry Potter books.",1,"11 16, 2012",1353024000,"[0, 1]"
"0316228532","A10SP7WS9IRQPD","Lynda B","Good read","No, it isn't Harry Potter but then I didn't expect it to be.  This novel was reminiscent of P. D. James without the murders.  Well written with well drawn characters (lots of them too).  I won't say this was her best effort because I loved all the Harry Potter books but it was very good and I only expect her non-magical writing to improve as time goes on.Looking forward to her next one.",4,"10 20, 2012",1350691200,"[2, 3]"
"0316228532","A1KGSSI7N1I0RQ","Lynda Hathaway","No Fun","I did not enjoy this novel.  I could not get into the plot.  Not my kind of book at this time.",1,"01 15, 2013",1358208000,"[0, 1]"
"0316228532","A1KIP6HL4Y5WNT","Lyndy Lou 56","Well written characters, believable","A small village and its many characters.Modern social themes of growing up, change etc.Very well written. You can feel the people and the events in every page",5,"10 9, 2013",1381276800,"[0, 0]"
"0316228532","A3QGETEITSO32F","Lyn","good book","good bookNot for every reader. I did enjoyed the book. Easy read howeverAmazon's required number of words stinks.",4,"12 28, 2012",1356652800,"[0, 0]"
"0316228532","A3T08QEPCUHHTX","Lynn2443","The Casual Vacancy","There are so many characters, many with nicknames being used interchangeably.  The author is taking so long to get to the point of the plot, I can't even finish this book although I have tried several times.",2,"02 18, 2013",1361145600,"[0, 2]"
"0316228532","A1OTY7UY1O6KX","lynn aberdeen","Language over done","Did not care for this style of writing , but understanding the area where it was staged. Would not recommend.",3,"11 1, 2013",1383264000,"[0, 1]"
"0316228532","A1ACNGVJ6WDEJQ","Lynn Arnold","Vacant","I did not really enjoy this.  Found it's characters unlikeable in every sense--know I was suppose to feel that way about some of them--but it carried over to all I felt I was just reading about a bunch of snooty people",2,"10 9, 2013",1381276800,"[0, 1]"
"0316228532","A7DLCP1DJXBKZ","Lynn B. Schornick ""Eclectic Explorer""","Very different","When you've devoured all seven of the Harry Potter books by Miss Rowling, you have certain expectations about the kind of books she will continue to write. The Casual Vacancy took me rather by surprise. This isn't a kids book. It deals with a very interesting and highly controversial subject. I recommend it highly. Rowling has offered us a great deal with this new book.",4,"02 14, 2013",1360800000,"[0, 0]"
"0316228532","A30SEFHWQX68ZA","Lynne","The Casual Vacancy by J.K. Rowling","This is an example of how the life of one citizen of a town/community impacts the lives of the town and how the death of that citizen starts a web like chain reaction that changes lives and the town itself.",4,"10 8, 2013",1381190400,"[0, 0]"
"0316228532","A1GBQCRSTTKLDC","lynnezi2","Casual Vacancy","This book has a very negative tone.  Heroes are primarily very unsatisfied teenagers with great angst toward live and dead parents.  I did quit the book after reading 1/4 of it and so I could be accused of giving it short shrift. Purchased from Amazon for Kindle and returned without refund.",1,"12 14, 2013",1386979200,"[2, 3]"
"0316228532","ALNP0ZVLYZ7IV","Lynn","Astonishingly average","I am sad to say this book read like every other ""social commentary"" novel written in the last 50 years.  I say this not because of the subject material, but because every last character was made grotesque in some way.  It should be noted that this is a tragedy in the classical sense - e.g., each character's downfall was inevitable, given their personal characteristics and the situation.  There is no grace or mercy for anyone here, just regret.  This may have not been the author's intent, but this is how it read, and it made me depressed, rather than burn with the desire to help people trapped in similar situations.",3,"10 29, 2012",1351468800,"[1, 1]"
"0316228532","A1N4S4P9UCIMBY","lynn","Boring","Hated the book....very depressing....I most assuredly did not expect another Harry Potter but I did expect a book that at least I could finish...she should stick to what she does best....so many more avenues she can take in the HP series by developing the other characters....I also heard they are making a movie of this book....YIKES....can't imagine anyone going to see it...except maybe people in the UK....very disappointed that's all I can say",1,"09 22, 2013",1379808000,"[1, 2]"
"0316228532","A175ZJETBK6CEY","lynnhuff","Slow read with too many names and story lines.","Very disappointed with this book.  Expected a faster read. Had too manynames and story lines to follow. Had to stop reading because too muchto keep up with.",1,"11 14, 2012",1352851200,"[1, 4]"
"0316228532","A3ACRLY2OK7U1B","Lynn, PA","Great Book","Wow.  In the beginning, a little wordy and hard to follow who is who.Stick with it through the first couple of chapters, well worth it.I missed the characters when I was done.",5,"02 16, 2013",1360972800,"[0, 0]"
"0316228532","A1VWKHF31KZAYH","Mack Steele ""Mack Steele""","Pretty good","Honestly, it's pretty good! Takes a little time for the reader to get adjusted to who is who and to get the flow of the story but otherwise it was quite great!",5,"07 7, 2013",1373155200,"[1, 1]"
"0316228532","ANFCBBKWQ0U18","mac's back","Casual Vacancy by J.K.Rowling","It just didn't hold my interest. The book's premise was clever but I found it plodding, put it down and haven't finished it.",3,"12 27, 2012",1356566400,"[0, 1]"
